Date,baa,baa_flag,AAPL,ORCL,MSFT,IBM
1986-04-25,-0.02996840992884434,0.0,0.027505412776961707,0.018516527944468446,0.061091583978091724,0.011825107137718227
1986-04-28,-0.02996840992884434,0.0,-0.007781765821357557,0.009137152272657713,0.0073801465015253444,0.01168739979334406
1986-04-29,-0.02996840992884434,0.0,-0.023715296995873433,-0.009137152272657753,-0.029859859496229307,-0.012470943421430711
1986-04-30,-0.02996840992884434,0.0,-0.03252054405098369,-0.08618465082897471,-0.022987832363822156,-0.019802025212294096
1986-05-01,0.009765702611324865,0.0,0.0,0.0198123582119425,-0.0156240386195656,0.003990753847351073
1986-05-02,0.009765702611324865,0.0,0.00822949913922698,-0.06062877288995097,0.0,-0.017684563474011435
1986-05-05,0.009765702611324865,0.0,0.051904760336286104,0.02061594569045628,-0.007905364723143786,0.009684362761501565
1986-05-06,0.009765702611324865,0.0,0.015443585199851485,0.03015607345615221,0.007905364723143885,-0.008874139989250896
1986-05-07,0.009765702611324865,0.0,-0.03508945503113605,0.01960506270808743,0.0,-0.01963998791286072
1986-05-08,0.009765702611324865,0.0,0.046517182973674555,0.009667830168405684,0.007841816122400966,-0.007688839962591644
1986-05-09,0.009765702611324865,0.0,0.01130540580448896,0.019045178394683986,-0.007841816122401023,0.005021141225933655
1986-05-12,0.009765702611324865,0.0,0.08606886043025225,-0.009471305931296723,0.007841816122400966,0.0016677504707487973
1986-05-13,0.009765702611324865,0.0,-0.010361727066190995,0.028160982940279553,0.007782222497164592,-0.007528925424724189
1986-05-14,0.009765702611324865,0.0,0.024019159833035958,-0.028160982940279487,-0.007782222497164505,-0.0050496653377638786
1986-05-15,0.009765702611324865,0.0,-0.024019159833035875,0.018865753076025508,0.0,-0.018740071985526626
1986-05-16,0.009765702611324865,0.0,0.0,0.009295229864253967,0.007782222497164592,-0.0034451426487702034
1986-05-19,0.009765702611324865,0.0,-0.01047046248473775,-0.05715099453681754,-0.0156240386195656,-0.00519014942053328
1986-05-20,0.009765702611324865,0.0,-0.007042125560062793,0.0,-0.007905364723143786,0.014636071588712694
1986-05-21,0.009765702611324865,0.0,0.044916230733859294,0.009748308964745172,-0.015999810194755146,-0.012038020217234015
1986-05-22,0.009765702611324865,0.0,-0.006779865839636612,-0.029560667176687566,0.0,-0.007815987534644861
1986-05-23,0.009765702611324865,0.0,0.006779865839636504,-0.020200468987551984,0.0,0.0034817521557508743
1986-05-27,0.009765702611324865,0.0,-0.0033844828560229234,0.010157667788203517,0.03174699104030006,0.02148741768682966
1986-05-28,0.009765702611324865,0.0,0.010117637517041249,0.0,0.030770054860986697,0.029327600892455338
1986-05-29,0.009765702611324865,0.0,-0.0067331546610184395,-0.041251035360768205,0.022479712994703905,0.009860140651246607
1986-05-30,0.009765702611324865,0.0,0.0,-0.010573470568338142,0.0363656167669488,-0.003275774785377425
1986-06-02,0.004847319234324997,0.0,0.0033718917336528183,-0.03243745262253663,-0.028985470265423467,-0.0008211235121385288
1986-06-03,0.004847319234324997,0.0,0.01999970574469129,0.027101172023649547,0.0,0.003279274086098541
1986-06-04,0.004847319234324997,0.0,0.02283781745965729,0.00533628059888712,-0.007380146501525333,-0.018167396194381107
1986-06-05,0.004847319234324997,0.0,0.0032203175156101742,0.061867307128454785,0.01470571013730304,0.004987451292729766
1986-06-06,0.004847319234324997,0.0,-0.02936430486832186,0.0,0.0,-0.005820978854190426
1986-06-09,0.004847319234324997,0.0,-0.04746907027434848,-0.010042801199348531,-0.044788714986834864,-0.021071162593539902
1986-06-10,0.004847319234324997,0.0,0.0,-0.0204060176055876,0.0,0.011012130638838007
1986-06-11,0.004847319234324997,0.0,0.0034662547273867947,0.030448818804936165,0.0,0.005042239625319417
1986-06-12,0.004847319234324997,0.0,-0.0034662547273868584,-0.010042801199348531,-0.038913943851703756,-0.007572887535281674
1986-06-13,0.004847319234324997,0.0,0.010361727066191026,0.010042801199348427,0.0,0.010920009506980863
1986-06-16,0.004847319234324997,0.0,-0.013839673727672046,-0.010042801199348531,-0.0079674545673157,-0.007546878759536431
1986-06-17,0.004847319234324997,0.0,-0.04635091434479312,-0.010157667788203473,0.015872819290459528,-0.011003574261547357
1986-06-18,0.004847319234324997,0.0,0.0,-0.01024834981738407,-0.007905364723143786,-0.003409821944967645
1986-06-19,0.004847319234324997,0.0,0.021660277706266978,0.015340480801234206,-0.0079674545673157,-0.009438361605356244
1986-06-20,0.004847319234324997,0.0,0.028168583300007304,-0.01534048080123415,0.003991662304204938,0.01709515106069629
1986-06-23,0.004847319234324997,0.0,-0.03533715347873493,0.020406017605587624,0.011881156986254629,-0.016233455876826494
1986-06-24,0.004847319234324997,0.0,0.0035903333746259607,0.0,-0.007905364723143786,0.009430347371018834
1986-06-25,0.004847319234324997,0.0,0.02826887344262783,-0.010157667788203473,-0.015999810194755146,0.006803108505807776
1986-06-26,0.004847319234324997,0.0,0.010398302176494402,0.010157667788203517,-0.03278647277992987,-0.005098006725145219
1986-06-27,0.004847319234324997,0.0,-0.010398302176494359,-0.0204060176055876,-0.008368058922092633,0.001701969017096967
1986-06-30,0.004847319234324997,0.0,0.0,0.005131150656961688,0.03305839672683055,-0.0034070707977595324
1986-07-01,-0.017561426929947183,0.0,-0.014034641383319484,0.015274866948625876,0.0,0.014400273867665427
1986-07-02,-0.017561426929947183,0.0,0.020978842772187485,-0.0204060176055876,0.0,0.005870325136358816
1986-07-03,-0.017561426929947183,0.0,0.04068625833180974,0.0,0.016128490602631492,-0.0033496987650438142
1986-07-07,-0.017561426929947183,0.0,-0.054622975543934395,-0.01036759587307224,-0.040818828407369244,-0.025490061190541535
1986-07-08,-0.017561426929947183,0.0,-0.03935839852153652,-0.010477421882108285,-0.025316743447881367,-0.0043119629995327195
1986-07-09,-0.017561426929947183,0.0,0.010888500190571929,0.010477421882108226,-0.043681941435952464,-0.002596584579313667
1986-07-10,-0.017561426929947183,0.0,0.02142777277090173,0.0,-0.027149229505577497,0.010344656927550867
1986-07-11,-0.017561426929947183,0.0,0.048288122467512275,-0.010477421882108285,0.02714922950557757,-0.01817377034336175
1986-07-14,-0.017561426929947183,0.0,-0.02385517890769838,0.02084501775518063,-0.01348248249943095,-0.027448130617789324
1986-07-15,-0.017561426929947183,0.0,-0.03866717561912224,-0.12036812410949545,0.013482482499430867,-0.02545526694104854
1986-07-16,-0.017561426929947183,0.0,-0.040222088446532245,-0.1916660348280219,0.03508903418803194,-0.01952703339201144
1986-07-17,-0.017561426929947183,0.0,-0.03803159636759754,0.06805270187313242,0.017103275924512152,-0.008486419022451583
1986-07-18,-0.017561426929947183,0.0,-0.015624425367201813,-0.013252079362624455,0.00843831584919708,-0.0018957294862049963
1986-07-21,-0.017561426929947183,0.0,0.053656021734799435,-0.013412370820837254,0.0,0.0009484851387176205
1986-07-22,-0.017561426929947183,0.0,0.033028547734938796,-0.027395050525783286,0.03305839672683055,0.013182908108002265
1986-07-23,-0.017561426929947183,0.0,-0.014544144938699297,-0.013993201163887371,-0.024690337804737894,-0.0037492447380630977
1986-07-24,-0.017561426929947183,0.0,-0.029747321049759405,-0.0579790059221033,0.03278647277992977,0.0
1986-07-25,-0.017561426929947183,0.0,0.026077044643135337,-0.015045619606213215,0.008032355627439446,0.007484905880136394
1986-07-28,-0.017561426929947183,0.0,-0.048977666920021395,-0.015275732330748349,-0.024291171093723075,-0.013134110994527111
1986-07-29,-0.017561426929947183,0.0,-0.035365118654422614,-0.023339057530067202,-0.0248957162357389,-0.008534787954276351
1986-07-30,-0.017561426929947183,0.0,-0.02429104491175664,0.007847277026337302,-0.03419958892174461,0.007589631197751003
1986-07-31,-0.017561426929947183,0.0,0.024291044911756612,-0.031743894094365115,-0.00873256089954618,0.0018888247597539556
1986-08-01,0.0019665689720408473,0.0,0.003991650040269333,0.0,-0.00880974060400425,-0.008526875151603809
1986-08-04,0.0019665689720408473,0.0,0.00397619555297562,-0.04960047280089992,0.0,0.0019013926282012562
1986-08-05,0.0019665689720408473,0.0,0.019645869831284586,-0.017103492538277056,-0.008888735536446077,-0.005714799538410655
1986-08-06,0.0019665689720408473,0.0,-0.03162094214967143,0.02552472799679283,-0.008968199987302817,0.0019086503262578953
1986-08-07,0.0019665689720408473,0.0,0.019879864175171107,0.024910061417376866,-0.009049421131484218,0.0074704913229804515
1986-08-08,0.0019665689720408473,0.0,-0.003944067964135864,0.0,0.009049421131484136,-0.007663060702246742
1986-08-11,0.0019665689720408473,0.0,0.05760008969893527,-0.050434789414169706,0.03539923702729929,0.007663060702246815
1986-08-12,0.0019665689720408473,0.0,0.022140047544366943,0.050434789414169644,0.025761273072547365,0.011385345437611322
1986-08-13,0.0019665689720408473,0.0,0.04982886100627413,0.040165792993035125,0.00843831584919708,0.011256843128897081
1986-08-14,0.0019665689720408473,0.0,0.0,0.0,0.024895716235738864,0.0018643129427276537
1986-08-15,0.0019665689720408473,0.0,-0.006967787620190312,0.0,0.004089726497382065,-0.00841498228571147
1986-08-18,0.0019665689720408473,0.0,-0.010544800424610262,0.0,-0.012319235151066574,0.016759991167069364
1986-08-19,0.0019665689720408473,0.0,0.0,0.007847277026337302,0.0,0.010105898532390916
1986-08-20,0.0019665689720408473,0.0,0.024432943559813798,-0.04801307001937245,-0.008298148659961816,0.018116227976733134
1986-08-21,0.0019665689720408473,0.0,-0.013888143135203628,0.0,0.0,-0.009017657543263275
1986-08-22,0.0019665689720408473,0.0,0.013888143135203576,0.0,-0.01680637477128973,0.0
1986-08-25,0.0019665689720408473,0.0,0.0034413715511777184,0.016269175925007266,0.0,0.007221634278355502
1986-08-26,0.0019665689720408473,0.0,0.006849977288833564,-0.06670396533917701,-0.008510368676591606,0.015171173263223366
1986-08-27,0.0019665689720408473,0.0,0.010191938334034258,0.050434789414169644,0.0,0.0
1986-08-28,0.0019665689720408473,0.0,0.020065427585289834,0.03225683356429349,0.0,-0.008003155963234029
1986-08-29,0.0019665689720408473,0.0,-0.020065427585289723,0.04652374928955707,-0.025983465295502012,-0.008968482009724894
1986-09-02,0.001962709167848689,0.0,-0.06274079616779371,0.0298486156189281,-0.026666676127753173,-0.02001951100649014
1986-09-03,0.001962709167848689,0.0,0.0,0.0,-0.027397054600801288,0.0009187178852819368
1986-09-04,0.001962709167848689,0.0,0.02135158137955642,-0.06061612845340626,0.08004719602405663,0.023594325440878357
1986-09-05,0.001962709167848689,0.0,-0.010618836567147287,-0.015756236455078943,0.041844400761527574,0.00714904724531174
1986-09-08,0.001962709167848689,0.0,-0.010732744812409297,-0.01598765763928608,-0.008229508653684485,0.023758848779584178
1986-09-09,0.001962709167848689,0.0,0.028369365858544753,0.015987657639286227,0.0163921891447761,0.0008694417699948723
1986-09-10,0.001962709167848689,0.0,-0.021200795679817093,-0.03225683356429343,-0.016392189144776102,0.0017356871795739972
1986-09-11,0.001962709167848689,0.0,-0.07027168381108158,-0.12188374706527873,-0.04220779935576377,-0.03441006931949179
1986-09-12,0.001962709167848689,0.0,-0.027184663174351798,0.07144895765110905,-0.026200298651585824,-0.013556554062613439
1986-09-15,0.001962709167848689,0.0,0.042393103481279636,-0.03508660352344477,0.017542301503550493,-0.002733308716843054
1986-09-16,0.001962709167848689,0.0,0.051485006700052134,0.06898395529624417,0.0,0.009083176812721564
1986-09-17,0.001962709167848689,0.0,-0.018082040902165232,0.032806613566377596,0.025761273072547365,-0.004530909479600549
1986-09-18,0.001962709167848689,0.0,-0.007325921154751516,-0.032806613566377596,0.00843831584919708,0.005434843368760084
1986-09-19,0.001962709167848689,0.0,-0.011089759005818486,0.016537437641370337,0.0,-0.010899303975191427
1986-09-22,0.001962709167848689,0.0,0.04719220578503931,0.016269175925007266,-0.008438315849197187,0.012703432382917535
1986-09-23,0.001962709167848689,0.0,0.024518590109191805,0.03174389409436506,0.016806374771289788,0.004498623669849313
1986-09-24,0.001962709167848689,0.0,-0.02807066339371248,-0.015756236455078943,-0.012578554427199145,-0.012646946064532738
1986-09-25,0.001962709167848689,0.0,-0.017952442439829946,0.0,-0.02133109626860286,-0.012808859807802754
1986-09-26,0.001962709167848689,0.0,-0.00727200990011855,-0.10009242389512496,0.0,-0.0018432806180838147
1986-09-29,0.001962709167848689,0.0,-0.05244996667549343,-0.03571360990950353,-0.026200298651585824,-0.009268048900062626
1986-09-30,0.001962709167848689,0.0,0.030309919131126295,0.03571360990950361,0.0,0.001859845207007679
1986-10-01,0.003913899321136315,0.0,0.018484402796239502,0.0,-0.008888735536446077,-0.011214342561810958
1986-10-02,0.003913899321136315,0.0,0.0,-0.017685802606782857,0.0,0.0
1986-10-03,0.003913899321136315,0.0,-0.011049616740963646,-0.018027807302720713,0.008888735536446113,-0.016107023568233528
1986-10-06,0.003913899321136315,0.0,0.011049616740963778,0.018027807302720696,0.076637606661034,0.019859128615693934
1986-10-07,0.003913899321136315,0.0,-0.03352803341414867,0.06898395529624417,0.02028362490566075,-0.04109475727455473
1986-10-08,0.003913899321136315,0.0,-0.00760357919378876,0.13977275294819264,0.027722181600922897,-0.004890454596621428
1986-10-09,0.003913899321136315,0.0,0.007603579193788799,0.05634567040762372,0.030770054860986697,-0.04409523532289111
1986-10-10,0.003913899321136315,0.0,0.00755348220548504,-0.027775777332278928,0.044457406096249395,0.013232067171741461
1986-10-13,0.003913899321136315,0.0,0.040518696147362816,0.0,-0.04445740609624939,-0.013232067171741514
1986-10-14,0.003913899321136315,0.0,-0.018214421345323438,-0.014191966196279084,0.01503711136684866,-0.00926441151905027
1986-10-15,0.003913899321136315,0.0,-0.01855235120303549,0.028185167360166307,0.04380821839480401,0.017428012287087236
1986-10-16,0.003913899321136315,0.0,0.007462592197216999,0.013782576168391595,0.0,-0.01536129023222437
1986-10-17,0.003913899321136315,0.0,0.0,0.0,0.028169415217116744,0.006172824421504062
1986-10-20,0.003913899321136315,0.0,-0.0225631247619166,0.0,0.006919238333504619,-0.013423161802280986
1986-10-21,0.003913899321136315,0.0,-0.003808452433578277,-0.013782576168391554,0.0405439691527383,0.009311967015665727
1986-10-22,0.003913899321136315,0.0,-0.007662709319428514,-0.013993201163887371,0.0,-0.008273352464685715
1986-10-23,0.003913899321136315,0.0,0.0190470008776066,0.0,0.0,0.00930252954341821
1986-10-24,0.003913899321136315,0.0,-0.0037807123643893276,0.01399320116388729,-0.006644059183368884,-0.0010291770787325362
1986-10-27,0.003913899321136315,0.0,0.0298577570075245,-0.028185167360166446,0.03279511612828493,0.006160058885975626
1986-10-28,0.003913899321136315,0.0,-0.01855235120303549,0.028185167360166307,0.022327880791888927,-0.011322912130133896
1986-10-29,0.003913899321136315,0.0,0.0,-0.013993201163887371,-0.02879988681245776,0.0010345015544065929
1986-10-30,0.003913899321136315,0.0,0.02587827235778707,0.01399320116388729,0.01929205648920512,0.009264411519050265
1986-10-31,0.003913899321136315,0.0,0.010888500190571929,0.0,-0.012820050468636225,0.013232067171741461
1986-11-03,-0.0167409128808908,0.0,0.01077177751569495,-0.013993201163887371,0.019168607921344186,0.022000350655716705
1986-11-04,-0.0167409128808908,0.0,0.021200795679816937,0.0811311432390565,0.037269094116750494,-0.003964335536233201
1986-11-05,-0.0167409128808908,0.0,0.03437143030924911,0.012893908957656724,0.0591918784611967,-0.01331193888341803
1986-11-06,-0.0167409128808908,0.0,-0.023937387961671906,0.0,0.022726425607901946,-0.014315025242410677
1986-11-07,-0.0167409128808908,0.0,-0.010434042347577131,0.012745340988132606,-0.005632751124062726,0.0010292276503651324
1986-11-10,-0.0167409128808908,0.0,-0.010544800424610262,-0.012745340988132525,-0.04035626314755648,0.013285797592045599
1986-11-11,-0.0167409128808908,0.0,0.003527015945622047,0.037743245541285914,0.005872044126849952,0.005063307872523078
1986-11-12,-0.0167409128808908,0.0,0.031197276454202925,0.012275993368793483,0.0,-0.008113590040565565
1986-11-13,-0.0167409128808908,0.0,-0.031197276454203025,-0.024705016167912944,-0.014733713704868274,-0.023699927177596523
1986-11-14,-0.0167409128808908,0.0,-0.007066763282626566,0.012429022799119494,0.008861669578018318,0.01243518410322828
1986-11-17,-0.0167409128808908,0.0,0.031414062447995855,-0.012429022799119484,0.005872044126849952,0.005136396173452265
1986-11-18,-0.0167409128808908,0.0,-0.027874315110991487,-0.03820813169982325,-0.05407085279797774,-0.012371816664031044
1986-11-19,-0.0167409128808908,0.0,-0.010655995255206678,-0.013078441365924093,0.036365291924303024,0.02053516944413376
1986-11-20,-0.0167409128808908,0.0,0.007116247918202406,0.025972350323580827,0.07453530014255619,0.004057001172612906
1986-11-21,-0.0167409128808908,0.0,0.021052335381804902,0.037743245541285914,0.032609702096035496,-0.002027028267913105
1986-11-24,-0.0167409128808908,0.0,0.05406971173195509,0.012275993368793483,0.07716006655509164,0.011094855766128479
1986-11-25,-0.0167409128808908,0.0,0.05752597750747914,0.053421905832095135,0.009851222382452108,0.019861553522464027
1986-11-26,-0.0167409128808908,0.0,0.0061918096855263175,-0.00580016211086596,-0.009851222382452203,-0.008889236498113766
1986-11-28,-0.0167409128808908,0.0,-0.012427540672210961,0.0,-0.014961469335057277,0.008889236498113667
1986-12-01,-0.009980122756723967,0.0,0.003120171163106794,-0.03550988292008528,-0.020304220517964478,0.00196434264964557
1986-12-02,-0.009980122756723967,0.0,0.03369672811380604,-0.024387854169937336,0.005114421212483552,0.01943697933674927
1986-12-03,-0.009980122756723967,0.0,0.029674257187955532,-0.03774324554128605,-0.007681873465472551,-0.009671093387067706
1986-12-04,-0.009980122756723967,0.0,-0.005865091240785768,0.025314222742166374,0.012770556983920111,-0.006825849870856661
1986-12-05,-0.009980122756723967,0.0,0.028990589742297367,0.0,-0.005088683518447718,-0.008845816976276519
1986-12-08,-0.009980122756723967,0.0,-0.028990589742297398,0.012429022799119494,-0.010255570752415087,0.008845816976276559
1986-12-09,-0.009980122756723967,0.0,-0.002944826856678644,0.0,-0.005168010114228891,-0.00687250017440942
1986-12-10,-0.009980122756723967,0.0,0.026201076706661174,0.0,0.007741707401171579,0.008827675281561724
1986-12-11,-0.009980122756723967,0.0,-0.014471411616042172,-0.012429022799119484,0.0076818734654725985,0.0
1986-12-12,-0.009980122756723967,0.0,-0.03863554014636133,0.0,-0.03636490255924231,-0.011788104089810604
1986-12-15,-0.009980122756723967,0.0,0.012047522259450874,-0.012568881754033976,-0.026815636449475325,0.008853558330691584
1986-12-16,-0.009980122756723967,0.0,0.017803179652970104,0.012568881754034054,0.010810191955336213,0.003910528485480377
1986-12-17,-0.009980122756723967,0.0,-0.02985070191242102,-0.025314222742166423,0.010694580374783736,-0.010789610841847642
1986-12-18,-0.009980122756723967,0.0,0.0030256467940204773,0.012745340988132606,0.007952405046159612,-0.010908270857368924
1986-12-19,-0.009980122756723967,0.0,0.017963083919420197,0.0,0.023467790880023053,-0.001995532969278635
1986-12-22,-0.009980122756723967,0.0,0.0,-0.012745340988132525,0.01025557075241508,-0.016113227797925574
1986-12-23,-0.009980122756723967,0.0,0.0,0.0,0.010152102345385735,-0.02155044573298942
1986-12-24,-0.009980122756723967,0.0,-0.005951532058432027,0.0,-0.0025288619433783683,0.012371816664031128
1986-12-26,-0.009980122756723967,0.0,-0.02111577593894023,-0.025972350323580872,-0.0025345568835597426,0.0
1986-12-29,-0.009980122756723967,0.0,-0.012269245355518908,0.0,-0.04145358607769003,-0.011335027013442368
1986-12-30,-0.009980122756723967,0.0,0.012269245355519017,0.013078441365924178,0.010525366375525468,0.0020707271929905685
1986-12-31,-0.009980122756723967,0.0,-0.012269245355518908,0.0750250086688801,0.010415955317072987,-0.007265180971021307
1987-01-02,-0.025394965501399296,0.0,0.009215670886341199,0.0,-0.010415955317072907,0.016529480791473056
1987-01-05,-0.025394965501399296,0.0,0.05067822864092055,0.0584962913030257,0.055990804824255065,0.013231162724336682
1987-01-06,-0.025394965501399296,0.0,0.017295214766906996,0.022470153530857923,0.01474153908379292,-0.005067809944233977
1987-01-07,-0.025394965501399296,0.0,0.022599363450496596,-0.02247015353085783,0.05227063003063706,0.004057001172612906
1987-01-08,-0.025394965501399296,0.0,0.0,0.04446024112439544,0.03189136636007171,-0.005073670447616811
1987-01-09,-0.025394965501399296,0.0,0.01386854408565522,0.11293096058378319,0.03956791080376704,-0.005100360656719648
1987-01-12,-0.025394965501399296,0.0,0.0027509686632005135,-0.039603468376036156,0.06265177525829803,-0.015455175741701974
1987-01-13,-0.025394965501399296,0.0,-0.019416843249025203,0.010042801199348427,-0.028752523104587913,-0.032720877854563596
1987-01-14,-0.025394965501399296,0.0,0.07550747608206791,0.07696335274876011,0.0,0.018075491523998132
1987-01-15,-0.025394965501399296,0.0,0.035715730603066195,0.018358450352872414,0.05275207575035841,0.011524758432415195
1987-01-16,-0.025394965501399296,0.0,-0.0228132682419919,-0.027653680217126244,-0.023999552645770462,0.0
1987-01-19,-0.025394965501399296,0.0,0.08594105176378963,0.07210501646705803,0.03578635087003126,0.04281991192840436
1987-01-20,-0.025394965501399296,0.0,-0.028639490513804527,0.008651065669591052,0.015503480861744606,-0.02016208423601529
1987-01-21,-0.025394965501399296,0.0,-0.052186937673046545,-0.03508660352344477,0.04143884598443522,0.0
1987-01-22,-0.025394965501399296,0.0,0.0689929011624022,0.05217849052329178,0.09497643841443508,0.03698573072212458
1987-01-23,-0.025394965501399296,0.0,-0.04380409845948702,-0.05217849052329172,-0.09867338825176476,-0.008870747900563374
1987-01-26,-0.025394965501399296,0.0,-0.009999513604431971,-0.027152950668735815,0.018348442973810945,0.007888753761978685
1987-01-27,-0.025394965501399296,0.0,0.058553939164267696,0.009137152272657713,0.039222544942754206,0.016561923955374022
1987-01-28,-0.025394965501399296,0.0,0.04856509929455404,-0.04651943329315174,0.0034901889789408507,0.004819119879257418
1987-01-29,-0.025394965501399296,0.0,-0.022834558914909955,0.028160982940279553,-0.04271273392169518,-0.010633163746365165
1987-01-30,-0.025394965501399296,0.0,0.025089455273754398,0.0,0.06169426469972561,0.0009710705556449942
1987-02-02,-0.007227703121453145,0.0,0.0067334825100788835,0.08855273927224203,-0.0017112918892588148,0.02682218389037276
1987-02-03,-0.007227703121453145,0.0,-0.006733482510078896,-0.008503730366613586,-0.017270238888771564,0.005654877093119859
1987-02-04,-0.007227703121453145,0.0,-0.0090495404134238,-0.008588156633233382,0.0034782459353999923,0.01585071592553309
1987-02-05,-0.007227703121453145,0.0,-0.020668887976131287,0.008588156633233306,-0.006968434914341011,0.021042371420377008
1987-02-06,-0.007227703121453145,0.0,0.002317124587862883,-0.01723922230282441,-0.03740596949405384,-0.008253545722372009
1987-02-09,-0.007227703121453145,0.0,-0.025791366279266235,0.025742952669438064,-0.009115333882472512,-0.014842110467767825
1987-02-10,-0.007227703121453145,0.0,0.0023726744275595884,0.008443330670702172,0.0036562957315389804,-0.0028082530587281635
1987-02-11,-0.007227703121453145,0.0,0.06867634363098245,0.049194381369317475,0.04635519662392834,0.004674818268902277
1987-02-12,-0.007227703121453145,0.0,0.03692200652137778,0.09166446819931938,0.06736500194618929,-0.01031376703916753
1987-02-13,-0.007227703121453145,0.0,0.05798703546823884,0.035845930557150636,-0.009819720443879871,0.01403844118059469
1987-02-17,-0.007227703121453145,0.0,0.06617146579976599,0.027775777332278886,0.006557274923274006,0.02840370555362843
1987-02-18,-0.007227703121453145,0.0,-0.04428103759814848,0.027033490135683867,-0.06410255642558355,-0.002714183867450554
1987-02-19,-0.007227703121453145,0.0,-0.017874313517188583,-0.020204338031411796,-0.04271273392169518,0.008118810644607892
1987-02-20,-0.007227703121453145,0.0,-0.01819905842860079,-0.006829152104272115,-0.010968264186405704,0.0035882644295488187
1987-02-23,-0.007227703121453145,0.0,0.03015055742267593,-0.03484709986029913,0.060624945351724815,0.026503389999171827
1987-02-24,-0.007227703121453145,0.0,0.036934490242116945,0.014092229623369352,0.04730673469045576,-0.0026197909684277983
1987-02-25,-0.007227703121453145,0.0,0.05386663056960492,-0.007020907095348936,-0.016638470577820873,-0.008779175330725145
1987-02-26,-0.007227703121453145,0.0,0.0,0.04138825168967059,0.036246014906951285,-0.016896670130716034
1987-02-27,-0.007227703121453145,0.0,0.012578040696824689,0.03973494334805005,-0.006493224317020815,0.0008963275322017301
1987-03-02,-0.004153692368693516,0.0,-0.036369029025604925,-0.006509812721090562,-0.029752790589930602,-0.007194408620476953
1987-03-03,-0.004153692368693516,0.0,-0.03773806108318088,0.025804375530982738,0.0,-0.0027110149330414595
1987-03-04,-0.004153692368693516,0.0,0.03958803014414978,0.05573839406032371,0.06809738170369604,0.01258975312823884
